;fid;date;values;trend
9176;2.0;2020-11-13;0.6859736090004445;0.5059831448697809
9177;2.0;2020-11-14;0.7126928588747978;0.5046742025967375
9178;2.0;2020-11-15;0.7394121087491512;0.5033754781966813
9179;2.0;2020-11-16;0.7661313586235047;0.5020870670358366
9180;2.0;2020-11-17;0.792850608497858;0.5008090724336136
9181;2.0;2020-11-18;0.8195698583722115;0.49954160087399296
9182;2.0;2020-11-19;0.8462891082465649;0.49828475637486536
9183;2.0;2020-11-20;0.49634285882115364;0.4970386371978308
9184;2.0;2020-11-21;0.1463966093957424;0.4958033341405565
9185;2.0;2020-11-22;0.18676117862574754;0.49457893080424675
9186;2.0;2020-11-23;0.22712574785575268;0.493365506849987
9187;2.0;2020-11-24;0.2674903170857578;0.4921631403288335
9188;2.0;2020-11-25;0.30785488631576297;0.4909719083532655
9189;2.0;2020-11-26;0.34821945554576816;0.48979189031091497
9190;2.0;2020-11-27;0.38858402477577325;0.4886231706975956
9191;2.0;2020-11-28;0.42894859400577845;0.4874658366661344
9192;2.0;2020-11-29;0.4693131632357836;0.4863199736548468
9193;2.0;2020-11-30;0.2704332225397229;0.48518566031102006
9194;2.0;2020-12-01;0.0715532818436622;0.48406296714791613
9195;2.0;2020-12-02;0.07667457705736154;0.4829519574293333
9196;2.0;2020-12-03;0.08179587227106089;0.4818526891396682
9197;2.0;2020-12-04;0.08691716748476022;0.4807652162881751
9198;2.0;2020-12-05;0.09203846269845956;0.4796895886720555
9199;2.0;2020-12-06;0.0971597579121589;0.47862585114306977
9200;2.0;2020-12-07;0.15646507392326986;0.4775740424484251
9201;2.0;2020-12-08;0.2157703899343808;0.47653419561108645
9202;2.0;2020-12-09;0.2750757059454918;0.4755063386245791
9203;2.0;2020-12-10;0.27094420900302274;0.4744904953634943
9204;2.0;2020-12-11;0.2668127120605537;0.4734866870575017
9205;2.0;2020-12-12;0.2626812151180846;0.472494933768809
9206;2.0;2020-12-13;0.25854971817561556;0.4715152540167977
9207;2.0;2020-12-14;0.2544182212331465;0.47054766415950794
9208;2.0;2020-12-15;0.25028672429067744;0.4695921787470143
9209;2.0;2020-12-16;0.2461552273482084;0.4686488110601476
9210;2.0;2020-12-17;0.330409629146258;0.46771757280847265
9211;2.0;2020-12-18;0.4146640309443076;0.4667984725875759
9212;2.0;2020-12-19;0.4989184327423572;0.4658915142865444
9213;2.0;2020-12-20;0.4671564616709947;0.46499669535721333
9214;2.0;2020-12-21;0.4353944905996322;0.4641140050235897
9215;2.0;2020-12-22;0.40363251952826973;0.46324342273228913
9216;2.0;2020-12-23;0.37187054845690726;0.46238491687613154
9217;2.0;2020-12-24;0.3401085773855448;0.4615384435596075
9218;2.0;2020-12-25;0.5212170543149114;0.4607039454652278
9219;2.0;2020-12-26;0.702325531244278;0.45988135093801835
9220;2.0;2020-12-27;0.5311074814697108;0.45907057390199296
9221;2.0;2020-12-28;0.3598894316951434;0.45827152007319866
9222;2.0;2020-12-29;0.1886713819205761;0.4574840960983123
9223;2.0;2020-12-30;0.13541985753923655;0.45670821640460363
9224;2.0;2020-12-31;0.082168333157897;0.455943802484429
9225;2.0;2021-01-01;0.13075291040043036;0.45519077985258927
9226;2.0;2021-01-02;0.17933748764296373;0.45444907622496583
9227;2.0;2021-01-03;0.2279220648854971;0.4537186196881526
9228;2.0;2021-01-04;0.15792566314339634;0.4529993351944613
9229;2.0;2021-01-05;0.0879292614012956;0.45229113936245696
9230;2.0;2021-01-06;0.09051123886369163;0.45159393646280677
9231;2.0;2021-01-07;0.09309321632608765;0.4509076188123351
9232;2.0;2021-01-08;0.09567519378848367;0.4502320679649793
9233;2.0;2021-01-09;0.09825717125087971;0.4495671561298561
9234;2.0;2021-01-10;0.10083914871327573;0.4489127482794693
9235;2.0;2021-01-11;0.10342112617567176;0.44826870477865305
9236;2.0;2021-01-12;0.10600310363806778;0.4476348848846249
9237;2.0;2021-01-13;0.1085850811004638;0.44701115089967564
9238;2.0;2021-01-14;0.11027234662324185;0.4463973729818532
9239;2.0;2021-01-15;0.1119596121460199;0.44579343202636723
9240;2.0;2021-01-16;0.2961881207178036;0.4451992213756867
9241;2.0;2021-01-17;0.4804166292895873;0.4446146467030753
9242;2.0;2021-01-18;0.664645137861371;0.4440396253612208
9243;2.0;2021-01-19;0.7400175629981927;0.44347408615255174
9244;2.0;2021-01-20;0.8153899881350142;0.4429179685110506
9245;2.0;2021-01-21;0.8907624132718358;0.44237122207710294
9246;2.0;2021-01-22;0.9661348384086574;0.4418338079785934
9247;2.0;2021-01-23;1.041507263545479;0.4413057002677564
9248;2.0;2021-01-24;1.1168796886823007;0.4407868869982704
9249;2.0;2021-01-25;1.1922521138191222;0.44027737154698293
9250;2.0;2021-01-26;0.9395218396186829;0.43977717392078824
9251;2.0;2021-01-27;0.6867915654182434;0.4392863333474111
9252;2.0;2021-01-28;0.4340612912178039;0.43880491181981646
9253;2.0;2021-01-29;0.42211044341325754;0.4383329974824529
9254;2.0;2021-01-30;0.4101595956087112;0.4378707108358058
9255;2.0;2021-01-31;0.3982087478041648;0.43741821160682726
9256;2.0;2021-02-01;0.38625789999961846;0.4369757081658085
9257;2.0;2021-02-02;0.3743070521950721;0.43654346315517223
9258;2.0;2021-02-03;0.19889840532094233;0.43612178109180083
9259;2.0;2021-02-04;0.0234897584468126;0.435710987762019
9260;2.0;2021-02-05;0.04892725774645803;0.43531141198446827
9261;2.0;2021-02-06;0.07436475704610346;0.43492337630953204
9262;2.0;2021-02-07;0.0998022563457489;0.4345471909445282
9263;2.0;2021-02-08;0.1252397556453943;0.43418315365214566
9264;2.0;2021-02-09;0.15067725494503975;0.43383155283489927
9265;2.0;2021-02-10;0.1761147542446852;0.43349266936863445
9266;2.0;2021-02-11;0.2015522535443306;0.433166772511025
9267;2.0;2021-02-12;0.22698975284397604;0.43285411559676357
9268;2.0;2021-02-13;0.25242725214362144;0.43255493631533376
9269;2.0;2021-02-14;0.2778647514432669;0.4322694592439565
9270;2.0;2021-02-15;0.29041133894026283;0.4319978984994584
9271;2.0;2021-02-16;0.3029579264372587;0.4317404596117321
9272;2.0;2021-02-17;0.31550451393425466;0.4314973416718122
9273;2.0;2021-02-18;0.32805110143125055;0.4312687400324275
9274;2.0;2021-02-19;0.3405976889282465;0.43105484404510785
9275;2.0;2021-02-20;0.3380274749696255;0.43085583501479
9276;2.0;2021-02-21;0.3354572610110044;0.43067189247056564
9277;2.0;2021-02-22;0.3328870470523834;0.43050320236088846
9278;2.0;2021-02-23;0.33031683309376236;0.43034996308760426
9279;2.0;2021-02-24;0.32774661913514136;0.43021238814916707
9280;2.0;2021-02-25;0.3251764051765203;0.4300907061320239
9281;2.0;2021-02-26;0.3226061912178993;0.4299851538134527
9282;2.0;2021-02-27;0.32003597725927824;0.4298959679458511
9283;2.0;2021-02-28;0.31746576330065723;0.42982337694996997
9284;2.0;2021-03-01;0.3148955493420362;0.4297675917046384
9285;2.0;2021-03-02;0.31232533538341517;0.42972879805998715
9286;2.0;2021-03-03;0.30975512142479417;0.4297071580679083
9287;2.0;2021-03-04;0.3071849074661731;0.42970281338719535
9288;2.0;2021-03-05;0.3046146935075521;0.42971588839114183
9289;2.0;2021-03-06;0.30204447954893104;0.42974649375549434
9290;2.0;2021-03-07;0.29947426559031004;0.42979472838058874
9291;2.0;2021-03-08;0.296904051631689;0.42986067434625214
9292;2.0;2021-03-09;0.294333837673068;0.4299443918135083
9293;2.0;2021-03-10;0.2917636237144469;0.4300459194812725
9294;2.0;2021-03-11;0.2891934097558259;0.43016527646680197
9295;2.0;2021-03-12;0.36017297886312;0.4303024640012852
9296;2.0;2021-03-13;0.43115254797041414;0.43045746657488626
9297;2.0;2021-03-14;0.5021321170777082;0.4306302528800209
9298;2.0;2021-03-15;0.4771436893567442;0.43082077664336316
9299;2.0;2021-03-16;0.4521552616357803;0.4310289754627525
9300;2.0;2021-03-17;0.39056539928913114;0.43125476999218176
9301;2.0;2021-03-18;0.32897553694248194;0.43149806633247473
9302;2.0;2021-03-19;0.26738567459583285;0.43175875855995405
9303;2.0;2021-03-20;0.20579581224918364;0.43203672783125735
9304;2.0;2021-03-21;0.1442059499025345;0.4323318395529856
9305;2.0;2021-03-22;0.18295327770213288;0.43264394078561835
9306;2.0;2021-03-23;0.22170060550173123;0.432972859663043
9307;2.0;2021-03-24;0.2604479333013296;0.43331840494400115
9308;2.0;2021-03-25;0.2422984158620238;0.43368036611883365
9309;2.0;2021-03-26;0.224148898422718;0.43405851624619374
9310;2.0;2021-03-27;0.2603913327604532;0.4344526152936192
9311;2.0;2021-03-28;0.29663376709818834;0.43486241193764386
9312;2.0;2021-03-29;0.33287620143592356;0.4352876449283385
9313;2.0;2021-03-30;0.3691186357736587;0.4357280448636521
9314;2.0;2021-03-31;0.4053610701113939;0.4361833377765654
9315;2.0;2021-04-01;0.3588859887272119;0.43665324809644757
9316;2.0;2021-04-02;0.3124109073430299;0.4371374975378943
9317;2.0;2021-04-03;0.26593582595884796;0.43763580241519373
9318;2.0;2021-04-04;0.21946074457466597;0.43814786966842684
9319;2.0;2021-04-05;0.172985663190484;0.43867339731377336
9320;2.0;2021-04-06;0.1841068009172494;0.43921207663895023
9321;2.0;2021-04-07;0.19522793864401483;0.43976359450605734
9322;2.0;2021-04-08;0.20634907637078023;0.4403276348676823
9323;2.0;2021-04-09;0.21747021409754566;0.44090388052724844
9324;2.0;2021-04-10;0.22859135182431106;0.4414920232046236
9325;2.0;2021-04-11;0.2397124895510765;0.4420917734299633
9326;2.0;2021-04-12;0.25083362727784186;0.44270286011100224
9327;2.0;2021-04-13;0.2619547650046073;0.4433250270796429
9328;2.0;2021-04-14;0.2730759027313727;0.4439580288321084
9329;2.0;2021-04-15;0.28419704045813815;0.4446016262282365
9330;2.0;2021-04-16;0.2953181781849036;0.44525558191044456
9331;2.0;2021-04-17;0.30643931591166895;0.44591965590559324
9332;2.0;2021-04-18;0.3175604536384344;0.44659360122064934
9333;2.0;2021-04-19;0.3893326538056135;0.44727716106581816
9334;2.0;2021-04-20;0.4611048539727926;0.4479700751278529
9335;2.0;2021-04-21;0.45417658927291626;0.4486720864666924
9336;2.0;2021-04-22;0.44724832457304;0.44938294093605097
9337;2.0;2021-04-23;0.4403200598731637;0.45010238444866607
9338;2.0;2021-04-24;0.43339179517328735;0.45083015801117304
9339;2.0;2021-04-25;0.426463530473411;0.4515659918506898
9340;2.0;2021-04-26;0.4195352657735347;0.4523096015793784
9341;2.0;2021-04-27;0.41260700107365844;0.45306069368691637
9342;2.0;2021-04-28;0.4056787363737821;0.4538189736803449
9343;2.0;2021-04-29;0.39875047167390576;0.45458415258490703
9344;2.0;2021-04-30;0.3918222069740295;0.455355945702243
9345;2.0;2021-05-01;0.4502759815473109;0.4561340699045984
9346;2.0;2021-05-02;0.5087297561205923;0.4569182459357657
9347;2.0;2021-05-03;0.5671835306938737;0.45770820189702716
9348;2.0;2021-05-04;0.6256373052671551;0.45850367404229275
9349;2.0;2021-05-05;0.6840910798404365;0.45930440641561554
9350;2.0;2021-05-06;0.742544854413718;0.46011015003591743
9351;2.0;2021-05-07;0.8009986289869995;0.46092066229083173
9352;2.0;2021-05-08;0.8594524035602809;0.4617357063542548
9353;2.0;2021-05-09;0.8408598530739546;0.46255504887658877
9354;2.0;2021-05-10;0.8222673025876284;0.4633784544898063
9355;2.0;2021-05-11;0.8036747521013022;0.4642056806340875
9356;2.0;2021-05-12;0.785082201614976;0.4650364778254711
9357;2.0;2021-05-13;0.7664896511286498;0.46587059139308823
9358;2.0;2021-05-14;0.5148883618786931;0.4667077632096417
9359;2.0;2021-05-15;0.2632870726287365;0.46754773415671524
9360;2.0;2021-05-16;0.2781028147538503;0.46839024783488514
9361;2.0;2021-05-17;0.2929185568789641;0.46923505572405194
9362;2.0;2021-05-18;0.3077342990040779;0.470081921956373
9363;2.0;2021-05-19;0.235199617780745;0.47093062591580015
9364;2.0;2021-05-20;0.1626649365574121;0.47178095826564326
9365;2.0;2021-05-21;0.207423257621435;0.47263271775731025
9366;2.0;2021-05-22;0.2521815786854579;0.4734857172474315
9367;2.0;2021-05-23;0.29693989974948076;0.4743397918812371
9368;2.0;2021-05-24;0.3416982208135036;0.4751948027910461
9369;2.0;2021-05-25;0.3864565418775265;0.4760506245074077
9370;2.0;2021-05-26;0.43121486294154937;0.4769071301390304
9371;2.0;2021-05-27;0.4759731840055722;0.4777641856061178
9372;2.0;2021-05-28;0.5207315050695951;0.4786216470671528
9373;2.0;2021-05-29;0.565489826133618;0.47947936277767744
9374;2.0;2021-05-30;0.6102481471976409;0.4803371788982402
9375;2.0;2021-05-31;0.6550064682616636;0.481194944250006
9376;2.0;2021-06-01;0.6997647893256866;0.4820525090463538
9377;2.0;2021-06-02;0.7445231103897094;0.4829097237617976
9378;2.0;2021-06-03;0.6460185145288705;0.4837664422886029
9379;2.0;2021-06-04;0.5475139186680317;0.4846225255049698
9380;2.0;2021-06-05;0.44900932280719275;0.48547784432358504
9381;2.0;2021-06-06;0.3505047269463539;0.4863322798205668
9382;2.0;2021-06-07;0.252000131085515;0.4871857223190112
9383;2.0;2021-06-08;0.28051615085452797;0.48803806916355735
9384;2.0;2021-06-09;0.3090321706235409;0.4888892212091375
9385;2.0;2021-06-10;0.34765471863746644;0.48973907882493417
9386;2.0;2021-06-11;0.386277266651392;0.4905875392450021
9387;2.0;2021-06-12;0.42489981466531757;0.49143449423807845
9388;2.0;2021-06-13;0.4635223626792431;0.49227982846615004
9389;2.0;2021-06-14;0.5021449106931687;0.49312342215279925
9390;2.0;2021-06-15;0.6620681764557959;0.49396515412275316
9391;2.0;2021-06-16;0.8219914422184229;0.4948049031669163
9392;2.0;2021-06-17;0.98191470798105;0.49564254902670046
9393;2.0;2021-06-18;1.141837973743677;0.4964779729105679
9394;2.0;2021-06-19;1.3017612395063043;0.49731105736071896
9395;2.0;2021-06-20;1.4616845052689313;0.49814168584618584
9396;2.0;2021-06-21;1.6216077710315586;0.49896974093434654
9397;2.0;2021-06-22;1.7815310367941857;0.49979510183935344
9398;2.0;2021-06-23;1.176986684538424;0.5006176423621667
9399;2.0;2021-06-24;0.5724423322826624;0.5014372311748193
9400;2.0;2021-06-25;0.8380854468047618;0.502253734348565
9401;2.0;2021-06-26;1.1037285613268613;0.503067015169879
9402;2.0;2021-06-27;1.369371675848961;0.5038769301768691
9403;2.0;2021-06-28;0.8606360030546785;0.5046833254003482
9404;2.0;2021-06-29;0.351900330260396;0.5054860397241834
9405;2.0;2021-06-30;0.3772002584238847;0.5062849112702961
9406;2.0;2021-07-01;0.4025001865873734;0.5070797802595411
9407;2.0;2021-07-02;0.4278001147508621;0.5078704896891163
9408;2.0;2021-07-03;0.4226899692416191;0.5086568860459469
9409;2.0;2021-07-04;0.4175798237323761;0.5094388212629898
9410;2.0;2021-07-05;0.41811738416552546;0.5102161544451002
9411;2.0;2021-07-06;0.4186549445986748;0.5109887515627913
9412;2.0;2021-07-07;0.4191925050318241;0.5117564848910167
9413;2.0;2021-07-08;0.41973006546497343;0.5125192325358132
9414;2.0;2021-07-09;0.4202676258981228;0.5132768778905196
9415;2.0;2021-07-10;0.5126267914225657;0.5140293089828356
9416;2.0;2021-07-11;0.6049859569470087;0.5147764177901915
9417;2.0;2021-07-12;0.6973451224714518;0.5155180994323961
9418;2.0;2021-07-13;0.6832488922774791;0.5162542517231081
9419;2.0;2021-07-14;0.6691526620835065;0.5169847750612142
9420;2.0;2021-07-15;0.6618736479431391;0.5177095725639378
9421;2.0;2021-07-16;0.6545946338027715;0.51842855080973
9422;2.0;2021-07-17;0.647315619662404;0.5191416203731826
9423;2.0;2021-07-18;0.5429466254264116;0.5198486951525457
9424;2.0;2021-07-19;0.4385776311904192;0.5205496915117025
9425;2.0;2021-07-20;0.34229715352257095;0.5212445276776129
9426;2.0;2021-07-21;0.24601667585472264;0.5219331231494551
9427;2.0;2021-07-22;0.1497361981868744;0.5226153981813128
9428;2.0;2021-07-23;0.14150517623871564;0.5232912728096841
9429;2.0;2021-07-24;0.1332741542905569;0.5239606664134215
9430;2.0;2021-07-25;0.2254376362264156;0.5246234961928304
9431;2.0;2021-07-26;0.3176011181622743;0.5252796741478833
9432;2.0;2021-07-27;0.4097646000981331;0.5259291040186341
9433;2.0;2021-07-28;0.38229448113590475;0.5265716792452226
9434;2.0;2021-07-29;0.3548243621736764;0.5272072809194712
9435;2.0;2021-07-30;0.3652323414385318;0.5278357780402633
9436;2.0;2021-07-31;0.3756403207033872;0.5284570352418176
9437;2.0;2021-08-01;0.3860482999682426;0.5290709209298848
9438;2.0;2021-08-02;0.36944178524613375;0.5296773089530771
9439;2.0;2021-08-03;0.3528352705240249;0.5302760716295929
9440;2.0;2021-08-04;0.3362287558019161;0.530867073011736
9441;2.0;2021-08-05;0.31962224107980725;0.5314501706189477
9442;2.0;2021-08-06;0.3030157263576984;0.5320252189012948
9443;2.0;2021-08-07;0.37839110121130937;0.5325920708576257
9444;2.0;2021-08-08;0.4537664760649204;0.5331505779565087
9445;2.0;2021-08-09;0.43996516272425645;0.5337005894919208
9446;2.0;2021-08-10;0.42616384938359253;0.5342419510539073
9447;2.0;2021-08-11;0.41236253604292866;0.5347745044126139
9448;2.0;2021-08-12;0.39856122270226474;0.5352980926724409
9449;2.0;2021-08-13;0.3847599093616008;0.5358125675607558
9450;2.0;2021-08-14;0.48923582166433327;0.5363177954970141
9451;2.0;2021-08-15;0.5937117339670658;0.5368136584676606
9452;2.0;2021-08-16;0.6981876462697982;0.5373000533813722
9453;2.0;2021-08-17;0.5164204686135053;0.5377768915499558
9454;2.0;2021-08-18;0.3346532909572124;0.5382440983927538
9455;2.0;2021-08-19;0.37168641922995443;0.5387016153317569
9456;2.0;2021-08-20;0.40871954750269646;0.5391494068794139
9457;2.0;2021-08-21;0.44575267577543853;0.5395874661372565
9458;2.0;2021-08-22;0.48278580404818056;0.5400158103700056
9459;2.0;2021-08-23;0.5198189323209226;0.540434469462499
9460;2.0;2021-08-24;0.5568520605936647;0.5408434750306296
9461;2.0;2021-08-25;0.5938851888664067;0.54124285829287
9462;2.0;2021-08-26;0.6309183171391487;0.5416326511978861
9463;2.0;2021-08-27;0.552273563221097;0.5420128903615776
9464;2.0;2021-08-28;0.4736288093030453;0.5423836224717161
9465;2.0;2021-08-29;0.4531404633074999;0.5427449086311867
9466;2.0;2021-08-30;0.43265211731195446;0.5430968257714848
9467;2.0;2021-08-31;0.4121637713164091;0.5434394677038351
9468;2.0;2021-09-01;0.41490572590380903;0.5437729450005963
9469;2.0;2021-09-02;0.417647680491209;0.5440973805983702
9470;2.0;2021-09-03;0.37738346969087916;0.5444129045814909
9471;2.0;2021-09-04;0.33711925889054933;0.5447196517860852
9472;2.0;2021-09-05;0.2968550480902195;0.5450177603323774
9473;2.0;2021-09-06;0.3442416345700622;0.5453073701874159
9474;2.0;2021-09-07;0.3916282210499048;0.5455886228182643
9475;2.0;2021-09-08;0.5043307811270157;0.5458616615006938
9476;2.0;2021-09-09;0.6170333412041267;0.5461266344913542
9477;2.0;2021-09-10;0.7297359012812376;0.5463836985677042
9478;2.0;2021-09-11;0.5917726292461156;0.5466330209177918
9479;2.0;2021-09-12;0.4538093572109937;0.5468747789155041
9480;2.0;2021-09-13;0.45124035474658003;0.5471091590510367
9481;2.0;2021-09-14;0.4486713522821664;0.5473363534126133
9482;2.0;2021-09-15;0.44610234981775276;0.547556555532321
9483;2.0;2021-09-16;0.44353334735333916;0.5477699573761722
9484;2.0;2021-09-17;0.4409643448889255;0.5479767489893109
9485;2.0;2021-09-18;0.5092494461685418;0.5481771177767218
9486;2.0;2021-09-19;0.5775345474481582;0.5483712439916661
9487;2.0;2021-09-20;0.6458196487277746;0.5485592966567829
9488;2.0;2021-09-21;0.6213919505253435;0.5487414338739469
9489;2.0;2021-09-22;0.5969642523229123;0.5489178032873597
9490;2.0;2021-09-23;0.572536554120481;0.549088542236797
9491;2.0;2021-09-24;0.5481088559180498;0.5492537779423032
9492;2.0;2021-09-25;0.5236811577156186;0.5494136282329298
9493;2.0;2021-09-26;0.49925345951318745;0.5495682054125516
9494;2.0;2021-09-27;0.47482576131075627;0.5497176241700258
9495;2.0;2021-09-28;0.45039806310832503;0.5498620076637405
9496;2.0;2021-09-29;0.4259703649058938;0.5500014821679295
9497;2.0;2021-09-30;0.4015426667034626;0.5501361695805892
9498;2.0;2021-10-01;0.3845863307118416;0.5502661831895985
9499;2.0;2021-10-02;0.36762999472022057;0.5503916272548749
9500;2.0;2021-10-03;0.35067365872859957;0.5505125974812402
9501;2.0;2021-10-04;0.3337173227369785;0.5506291829622798
9502;2.0;2021-10-05;0.3167609867453575;0.5507414689486252
9503;2.0;2021-10-06;0.2939051282033324;0.5508495396279507
9504;2.0;2021-10-07;0.2710492696613073;0.5509534781487174
9505;2.0;2021-10-08;0.25134999550879;0.5510533660826401
9506;2.0;2021-10-09;0.23165072135627268;0.5511492852863953
9507;2.0;2021-10-10;0.21195144720375533;0.5512413191035869
9508;2.0;2021-10-11;0.192252173051238;0.5513295486092786
9509;2.0;2021-10-12;0.17255289889872066;0.5514140475713553
9510;2.0;2021-10-13;0.15285362474620334;0.551494878964206
9511;2.0;2021-10-14;0.13315435059368602;0.55157209724773
9512;2.0;2021-10-15;0.1134550764411687;0.5516457510680012
9513;2.0;2021-10-16;0.2065463518351316;0.5517158834040916
9514;2.0;2021-10-17;0.2996376272290945;0.55178253188031
9515;2.0;2021-10-18;0.4301148670663436;0.551845729519327
9516;2.0;2021-10-19;0.5605921069035927;0.5519055068470234
9517;2.0;2021-10-20;0.6910693467408419;0.5519618947947074
9518;2.0;2021-10-21;0.9182517672826846;0.5520149293041909
9519;2.0;2021-10-22;1.1454341878245273;0.5520646551056487
9520;2.0;2021-10-23;1.37261660836637;0.5521111277497424
9521;2.0;2021-10-24;1.5997990289082127;0.5521544121608167
9522;2.0;2021-10-25;1.8269814494500554;0.5521945807007536
9523;2.0;2021-10-26;2.0541638699918985;0.5522317123658202
9524;2.0;2021-10-27;2.281346290533741;0.5522658931972443
9525;2.0;2021-10-28;2.508528711075584;0.5522972155831096
9526;2.0;2021-10-29;2.7357111316174265;0.5523257727083604
9527;2.0;2021-10-30;2.962893552159269;0.5523516517351046
9528;2.0;2021-10-31;3.1900759727011123;0.5523749275367423
9529;2.0;2021-11-01;3.417258393242955;0.5523956599765192
9530;2.0;2021-11-02;2.4992657899856567;0.5524138924412048
9531;2.0;2021-11-03;1.5812731867283583;0.5524296528351367
9532;2.0;2021-11-04;0.6632805834710598;0.5524429586461026
9533;2.0;2021-11-05;0.43016730107367035;0.5524538214517893
9534;2.0;2021-11-06;0.1970540186762809;0.5524622478430655
9535;2.0;2021-11-07;0.33742212682962414;0.5524682390582226
9536;2.0;2021-11-08;0.47779023498296735;0.5524717948222577
9537;2.0;2021-11-09;0.6181583431363106;0.5524729157669711
9538;2.0;2021-11-10;0.34054490339010957;0.552471600641809
9539;2.0;2021-11-11;0.0629314636439085;0.5524678433412584
9540;2.0;2021-11-12;0.10901458372672397;0.5524616320040588
9541;2.0;2021-11-13;0.15509770380953944;0.5524529504186485
9542;2.0;2021-11-14;0.2011808238923549;0.5524417789618279
9543;2.0;2021-11-15;0.2674687356874346;0.5524280950094956
9544;2.0;2021-11-16;0.3337566474825144;0.552411873104894
9545;2.0;2021-11-17;0.5146642240509391;0.5523930860508749
9546;2.0;2021-11-18;0.6955718006193639;0.5523717115383157
9547;2.0;2021-11-19;0.8764793771877886;0.5523477372826417
9548;2.0;2021-11-20;1.0573869537562133;0.5523211571314394
9549;2.0;2021-11-21;1.2382945303246378;0.5522919659748503
9550;2.0;2021-11-22;1.4192021068930627;0.5522601556012614
9551;2.0;2021-11-23;1.6001096834614874;0.5522257135662609
9552;2.0;2021-11-24;1.781017260029912;0.5521886253585349
9553;2.0;2021-11-25;1.4630837769359348;0.5521488855655614
9554;2.0;2021-11-26;1.145150293841958;0.5521065113184729
9555;2.0;2021-11-27;0.827216810747981;0.5520615512597085
9556;2.0;2021-11-28;0.5092833276540041;0.5520140720199215
9557;2.0;2021-11-29;0.1913498445600271;0.5519641429778713
9558;2.0;2021-11-30;0.28502934109419575;0.5519118353115094
9559;2.0;2021-12-01;0.3787088376283645;0.5518572257576353
9560;2.0;2021-12-02;0.5151962285737196;0.5518003978360168
9561;2.0;2021-12-03;0.6516836195190747;0.5517414369579025
9562;2.0;2021-12-04;0.7881710104644298;0.5516804256123286
9563;2.0;2021-12-05;0.44952086802572;0.5516174436303293
9564;2.0;2021-12-06;0.1108707255870103;0.5515525698761995
9565;2.0;2021-12-07;0.1148426078508297;0.55148588398335
9566;2.0;2021-12-08;0.1188144901146491;0.5514174651698984
9567;2.0;2021-12-09;0.1227863723784685;0.551347389241806
9568;2.0;2021-12-10;0.1836072204634547;0.5512757254618023
9569;2.0;2021-12-11;0.2444280685484409;0.5512025339894966
9570;2.0;2021-12-12;0.3326161180933316;0.551127864769991
9571;2.0;2021-12-13;0.4208041676382223;0.5510517613471106
9572;2.0;2021-12-14;0.508992217183113;0.550974265411645
9573;2.0;2021-12-15;0.5098346288809005;0.5508954197389112
9574;2.0;2021-12-16;0.5106770405786879;0.5508152696692683
9575;2.0;2021-12-17;0.5115194522764752;0.5507338633845451
9576;2.0;2021-12-18;0.5123618639742626;0.5506512495898497
9577;2.0;2021-12-19;0.5132042756720501;0.5505674760306682
9578;2.0;2021-12-20;0.5140466873698375;0.5504825916190628
9579;2.0;2021-12-21;0.5148890990676248;0.5503966491047722
9580;2.0;2021-12-22;0.5157315107654122;0.5503097062649864
9581;2.0;2021-12-23;0.5165739224631997;0.55022182297642
9582;2.0;2021-12-24;0.5174163341609871;0.550133058209849
9583;2.0;2021-12-25;0.5182587458587744;0.5500434699458177
9584;2.0;2021-12-26;0.5191011575565618;0.5499531153304426
9585;2.0;2021-12-27;0.5199435692543493;0.549862050792394
9586;2.0;2021-12-28;0.5207859809521367;0.5497703325006229
9587;2.0;2021-12-29;0.521628392649924;0.5496780169302752
9588;2.0;2021-12-30;0.5224708043477114;0.5495851615295029
9589;2.0;2021-12-31;0.5233132160454989;0.5494918264064415
9590;2.0;2022-01-01;0.4115967812637488;0.5493980755043826
9591;2.0;2022-01-02;0.2998803464819988;0.5493039762296055
9592;2.0;2022-01-03;0.1881639117002487;0.5492095992090055
9593;2.0;2022-01-04;0.31027985725551843;0.5491150167543286
9594;2.0;2022-01-05;0.4323958028107881;0.5490202994572224
9595;2.0;2022-01-06;0.4293070615828037;0.5489255119688604
9596;2.0;2022-01-07;0.42621832035481927;0.5488307097227252
9597;2.0;2022-01-08;0.42312957912683485;0.548735937179786
9598;2.0;2022-01-09;0.42004083789885044;0.548641230085892
9599;2.0;2022-01-10;0.416952096670866;0.548546619070817
9600;2.0;2022-01-11;0.38291864581406115;0.5484521334014227
9601;2.0;2022-01-12;0.3488851949572563;0.5483578052533444
9602;2.0;2022-01-13;0.3148517441004514;0.548263672207849
9603;2.0;2022-01-14;0.2808182932436466;0.5481697725334117
9604;2.0;2022-01-15;0.2467848423868417;0.5480761403332884
9605;2.0;2022-01-16;0.3163302457829316;0.5479828022050822
9606;2.0;2022-01-17;0.3858756491790215;0.5478897778487355
9607;2.0;2022-01-18;0.4554210525751114;0.5477970812569248
9608;2.0;2022-01-19;0.5088613687455654;0.5477047203188646
9609;2.0;2022-01-20;0.5623016849160194;0.5476126963828425
9610;2.0;2022-01-21;0.5100468045473099;0.5475210036799883
9611;2.0;2022-01-22;0.45779192417860026;0.5474296278572214
9612;2.0;2022-01-23;0.4055370438098907;0.5473385446302006
9613;2.0;2022-01-24;0.35328216344118113;0.5472477184719977
9614;2.0;2022-01-25;0.30102728307247156;0.5471571018407809
