TIMESTAMP_UTC;AOT;TCWV;B02;B03;B04;B05;B06;B07;B08;B8A;B11;B12
2015-10-04T00:00:00.000Z;;;;;;;;;;;;
2015-11-13T00:00:00.000Z;0.110984375;1.039234375;0.0629890625;0.0869015625;0.0897109375;0.12803125;0.1908953125;0.20748750000000002;0.218865625;0.22838125;0.22891250000000002;0.1608359375
2015-11-16T00:00:00.000Z;0.078;0.8103281250000001;0.0390046875;0.06310937500000001;0.0653671875;0.0999671875;0.160025;0.17571406250000002;0.189928125;0.193525;0.1899890625;0.12708906250000002
2015-11-26T00:00:00.000Z;0.066984375;0.721671875;0.0383734375;0.063296875;0.06660468750000001;0.10057031250000001;0.161609375;0.17647500000000002;0.191859375;0.1945734375;0.187725;0.1274
2015-12-03T00:00:00.000Z;0.089;1.198375;0.042681250000000004;0.06988125;0.07428125000000001;0.112965625;0.1754234375;0.1920203125;0.2005859375;0.21057031250000002;0.20654843750000002;0.14405
2015-12-06T00:00:00.000Z;;;;;;;;;;;;
2015-12-16T00:00:00.000Z;;;;;;;;;;;;
2015-12-23T00:00:00.000Z;;;;;;;;;;;;
2015-12-26T00:00:00.000Z;;;;;;;;;;;;
2016-01-02T00:00:00.000Z;;;;;;;;;;;;
2016-01-05T00:00:00.000Z;;;;;;;;;;;;
2016-01-12T00:00:00.000Z;0.07200000000000001;1.0423125;0.044637500000000004;0.0704390625;0.076903125;0.11150312500000001;0.17085;0.18626875;0.1976359375;0.20798125;0.20806093750000001;0.146878125
2016-01-22T00:00:00.000Z;;;;;;;;;;;;
2016-01-25T00:00:00.000Z;0.078;1.035015625;0.24601875;0.262984375;0.27723125000000004;0.31565625;0.3517296875;0.36486406250000003;0.37264375;0.385021875;0.4118265625;0.36434375
2016-02-01T00:00:00.000Z;0.078;0.81403125;0.047176562500000005;0.0729609375;0.0811671875;0.11423125;0.166921875;0.182628125;0.1964671875;0.20360625000000002;0.216;0.1527671875
2016-02-04T00:00:00.000Z;0.078;0.612078125;0.042401562500000003;0.0659359375;0.0725171875;0.1031046875;0.1537453125;0.16909218750000002;0.18571875000000002;0.1877234375;0.1945984375;0.1334109375
2016-02-11T00:00:00.000Z;0.05575;1.323;0.0565;0.058800000000000005;0.059325;0.073925;0.09005;0.1017;0.09645000000000001;0.112125;0.1178;0.106175
2016-02-14T00:00:00.000Z;;;;;;;;;;;;
2016-02-21T00:00:00.000Z;;;;;;;;;;;;
2016-03-02T00:00:00.000Z;;;;;;;;;;;;
2016-03-05T00:00:00.000Z;0.083;0.45790625;0.048685937500000005;0.07532187500000001;0.085834375;0.1173234375;0.1636703125;0.17778125;0.197040625;0.198303125;0.2182859375;0.1550140625
2016-03-12T00:00:00.000Z;0.105;0.468796875;0.060615625000000006;0.08945937500000001;0.1027515625;0.1370859375;0.18557656250000001;0.20010468750000002;0.2179984375;0.2224609375;0.2546328125;0.18638125
2016-03-15T00:00:00.000Z;;;;;;;;;;;;
2016-03-22T00:00:00.000Z;;;;;;;;;;;;
2016-03-25T00:00:00.000Z;0.083;0.6469375;0.06263281250000001;0.088853125;0.0982046875;0.1299171875;0.1743015625;0.18816875;0.20408125000000002;0.2076125;0.2318109375;0.16530468750000002
2016-04-01T00:00:00.000Z;0.116;0.6139218750000001;0.0671859375;0.1005390625;0.113478125;0.1509109375;0.200778125;0.216;0.23264375;0.2388125;0.2748125;0.20271250000000002
2016-04-04T00:00:00.000Z;;;;;;;;;;;;
2016-04-11T00:00:00.000Z;0.111;0.879;0.1005;0.1434;0.1589;0.1948;0.2416;0.251;0.28650000000000003;0.2659;0.2917;0.2051
2016-04-14T00:00:00.000Z;0.083;0.8083750000000001;0.058965625;0.087709375;0.0983625;0.1328609375;0.1821375;0.19743750000000002;0.21107187500000002;0.2175921875;0.24701250000000002;0.1773859375
2016-04-21T00:00:00.000Z;0.116;0.878421875;0.0740921875;0.1074859375;0.12012500000000001;0.1595375;0.21580156250000002;0.23348593750000002;0.2471359375;0.2575953125;0.2985578125;0.22217031250000002
2016-04-24T00:00:00.000Z;0.094;0.6176875000000001;0.059618750000000005;0.0896359375;0.10065;0.1353953125;0.187;0.2034828125;0.22151875000000001;0.224996875;0.253953125;0.1807484375
2016-05-01T00:00:00.000Z;0.105;0.48978125;0.072265625;0.10522656250000001;0.11777187500000001;0.15640781250000002;0.21127343750000002;0.22820000000000001;0.24601875;0.25105937500000003;0.2881109375;0.2136640625
2016-05-04T00:00:00.000Z;0.089;0.5465;0.0667703125;0.097525;0.107059375;0.144265625;0.1994703125;0.2165578125;0.234609375;0.2380140625;0.26401562500000003;0.19175625000000002
2016-05-11T00:00:00.000Z;0.105;1.09559375;0.0915859375;0.12640625;0.1325;0.1813390625;0.25394062500000003;0.273953125;0.288421875;0.30090937500000003;0.3225640625;0.22511250000000002
2016-05-14T00:00:00.000Z;;;;;;;;;;;;
2016-05-21T00:00:00.000Z;0.138;1.2939375;0.07794843750000001;0.11225;0.123271875;0.1659890625;0.22412656250000002;0.24095000000000003;0.249796875;0.263528125;0.3054296875;0.227778125
2016-05-24T00:00:00.000Z;0.312984375;1.406390625;0.063659375;0.096965625;0.10691093750000001;0.1472421875;0.19985312500000002;0.2171484375;0.22755;0.236578125;0.2579328125;0.1840359375
2016-06-10T00:00:00.000Z;;;;;;;;;;;;
2016-06-13T00:00:00.000Z;0.094;1.952703125;0.070146875;0.1022046875;0.11499218750000001;0.15545781250000001;0.20060312500000002;0.21741875000000002;0.223140625;0.23956093750000002;0.28121250000000003;0.2018984375
2016-06-20T00:00:00.000Z;0.055640625;1.316625;0.0876984375;0.12482968750000001;0.14095156250000002;0.1850703125;0.23102031250000002;0.24817968750000002;0.258765625;0.274415625;0.328246875;0.2442359375
2016-06-23T00:00:00.000Z;0.138;1.08746875;0.0690265625;0.10329375;0.11815;0.15939843750000002;0.202075;0.21839687500000002;0.23122187500000002;0.24158593750000001;0.28285312500000004;0.2019921875
2016-06-30T00:00:00.000Z;0.372421875;2.4234375;0.08721875;0.1264734375;0.1450046875;0.19124531250000001;0.2333515625;0.250575;0.2535265625;0.27685156250000004;0.3328546875;0.24228125
2016-07-03T00:00:00.000Z;0.242;2.053828125;0.07238125000000001;0.1080046875;0.1256296875;0.1665703125;0.20468750000000002;0.22114531250000002;0.2270875;0.2447125;0.2886125;0.203528125
2016-07-10T00:00:00.000Z;0.149;1.77640625;0.086096875;0.12435625;0.1453484375;0.19144687500000002;0.2334171875;0.24992187500000002;0.2570421875;0.2760859375;0.3354328125;0.24379375
2016-07-13T00:00:00.000Z;;;;;;;;;;;;
2016-07-20T00:00:00.000Z;;;;;;;;;;;;
2016-07-23T00:00:00.000Z;0.231;2.2535625;0.069084375;0.1033703125;0.1211;0.165784375;0.20116406250000002;0.21735000000000002;0.22334375;0.24170625;0.28678281250000004;0.19800625000000002
2016-07-30T00:00:00.000Z;0.296609375;1.871828125;0.0795671875;0.121609375;0.14360781250000001;0.19044687500000002;0.229596875;0.247603125;0.2526328125;0.2725015625;0.3229984375;0.23122187500000002
2016-08-02T00:00:00.000Z;0.089;1.3137343750000001;0.070840625;0.10391093750000001;0.12141718750000001;0.16373437500000002;0.198684375;0.21387187500000002;0.22641875;0.2386265625;0.27879375;0.19362656250000002
2016-08-09T00:00:00.000Z;0.055640625;1.3336875000000001;0.084721875;0.12225156250000001;0.142578125;0.18668125000000002;0.2239765625;0.241128125;0.2511234375;0.26599062500000004;0.31889218750000003;0.2289765625
2016-08-12T00:00:00.000Z;0.111;1.7446;0.08140666666666668;0.11746666666666668;0.13560666666666668;0.18478;0.2254266666666667;0.24268000000000003;0.24989333333333336;0.26781333333333335;0.30134;0.20614666666666667
2016-08-19T00:00:00.000Z;0.083;1.821578125;0.0776359375;0.11429531250000001;0.1320859375;0.17817968750000002;0.215890625;0.2323578125;0.23799687500000002;0.2570515625;0.3070125;0.22206406250000002
2016-08-22T00:00:00.000Z;0.094;2.1992656250000002;0.06728125;0.1000203125;0.115459375;0.1608484375;0.19408125;0.2087359375;0.21435;0.231559375;0.26908593750000004;0.1861265625
2016-08-29T00:00:00.000Z;0.16543750000000002;1.48140625;0.0729359375;0.1123765625;0.1311703125;0.178653125;0.21585000000000001;0.2310640625;0.24059687500000002;0.256959375;0.30338125;0.2148265625
2016-09-01T00:00:00.000Z;;;;;;;;;;;;
