TIMESTAMP_UTC;Cab;Cw;Ant;LAI
2015-11-13 00:00:00+00:00;69.08110377918929;0.026356322660576553;16.54279880300164;1.025618464052677
2015-11-16 00:00:00+00:00;54.79584034373984;0.022584215965401385;17.315870448201895;0.5866613554954528
2015-11-26 00:00:00+00:00;70.35025458782911;0.03792806757465002;12.1827448412776;0.8334285420924425
2015-12-03 00:00:00+00:00;49.244695955514906;0.02598391541596501;12.824965188279748;1.1035499021410942
2016-01-12 00:00:00+00:00;80.76507824081928;0.027337293419265173;15.683271890506148;1.592136090323329
2016-01-25 00:00:00+00:00;29.365381829533725;0.024570719373459;17.38764813542366;0.4882913811504841
2016-02-01 00:00:00+00:00;72.4966028095223;0.0278801133071305;25.887844446673988;0.9730738618224859
2016-02-04 00:00:00+00:00;43.651559313293546;0.03785973659427832;23.328871631994843;1.7653508207201958
2016-03-05 00:00:00+00:00;44.354952717851845;0.022253813689970387;25.77958015911281;1.1189158579707146
2016-03-12 00:00:00+00:00;64.40029689259828;0.01364188919942827;19.769322630017996;1.042756343781948
2016-03-25 00:00:00+00:00;62.05608842223883;0.03017196993632245;22.435759380832316;0.8331506264209747
2016-04-01 00:00:00+00:00;45.689304212573916;0.04016308236157052;20.21016708910465;0.4893774797022343
2016-04-14 00:00:00+00:00;55.40924821542576;0.030516935814335032;17.42976283505559;1.240147692784667
2016-04-21 00:00:00+00:00;41.198259124998;0.039178858917206565;11.755552906170488;0.41981803432106973
2016-04-24 00:00:00+00:00;74.87032296741381;0.02357509491050152;29.522140876203775;0.8801177547872067
2016-05-01 00:00:00+00:00;42.7764250067994;0.030974432384013185;8.966829711198807;1.3429353469610215
2016-05-04 00:00:00+00:00;81.34094577860087;0.026490767023991762;9.857251400500536;1.1271492875367404
2016-05-11 00:00:00+00:00;54.14688776899129;0.03166209505344737;14.579366302862763;0.46588424809277057
2016-05-21 00:00:00+00:00;62.2320744744502;0.031088016016851162;14.442000617459417;1.1406340496987104
2016-05-24 00:00:00+00:00;65.15574343521148;0.03800701600019821;20.01167232953012;0.826752400547266
2016-06-13 00:00:00+00:00;50.17126619471237;0.024890825444553042;32.3543333183974;0.47899765267968175
2016-06-20 00:00:00+00:00;64.04788166843355;0.033982201956817906;12.96282154545188;2.0559984341263773
2016-06-23 00:00:00+00:00;67.89352593235671;0.027734254270372915;12.878068804740906;1.8465478913486004
2016-06-30 00:00:00+00:00;44.92346140807494;0.02562602602390105;17.595225543901325;0.7022063067555427
2016-07-03 00:00:00+00:00;75.5634567416273;0.026935696746432213;15.837409579753876;0.5092182504385709
2016-07-10 00:00:00+00:00;58.62901144903153;0.016290717011061485;16.32565303221345;1.8623753837496042
2016-07-13 00:00:00+00:00;79.81856527337804;0.03174315321764442;6.939573683589697;1.2192214655131102
2016-07-23 00:00:00+00:00;36.992067656852306;0.019886800850951094;17.871475308761;0.7570030871033668
2016-07-30 00:00:00+00:00;38.86240027090535;0.021113633366301662;28.98500393368304;0.6796842426806688
2016-08-02 00:00:00+00:00;52.36539410464466;0.02687228056476453;18.44965182058513;0.3795818066596985
2016-08-09 00:00:00+00:00;33.140174282994124;0.04081771832497325;23.417942004650833;0.7366775280237198
2016-08-12 00:00:00+00:00;81.57558264750988;0.024263107945234546;14.609261818230152;0.8676669315993786
2016-08-19 00:00:00+00:00;34.68728065304458;0.021849035060196184;18.722269341722132;0.9184733726084232
2016-08-22 00:00:00+00:00;35.699340420681985;0.029960038323816853;20.537054070085286;0.5467789105325938
2016-08-29 00:00:00+00:00;83.14018638851121;0.03731997669814151;11.826877634599805;0.8836884064227343
2016-09-08 00:00:00+00:00;40.368580479733644;0.021834848113940094;23.56229959949851;0.831726002395153
2016-09-11 00:00:00+00:00;67.5992305376567;0.030292182353488167;13.897667530179024;0.8485156389325857
2016-09-18 00:00:00+00:00;66.80956895239652;0.026736759886192164;6.941932928189635;0.6606035274267197
2016-09-21 00:00:00+00:00;46.65196363311261;0.022844038742291746;12.206296506896615;0.930287579074502
2016-10-01 00:00:00+00:00;54.90350940534845;0.027051021614251648;12.110607275366783;0.4753070762753487
2016-10-11 00:00:00+00:00;48.38815497048199;0.028922379802912474;31.723655360192062;1.9606779501587153
2016-10-31 00:00:00+00:00;48.39663143781945;0.030101505524525406;11.278208087012171;0.9558021330833435
2016-11-07 00:00:00+00:00;57.502277724444866;0.02968470187853088;16.12751567773521;0.4386527800559998
2016-11-10 00:00:00+00:00;40.55859458046034;0.02526048377507835;14.639018442109228;1.144481530636549
2016-11-17 00:00:00+00:00;78.28154032053426;0.013458348674629797;24.184472908452154;0.651456349119544
2016-12-07 00:00:00+00:00;50.397630227170886;0.027880113334511417;21.343756483122707;1.1852441265434026
2016-12-20 00:00:00+00:00;51.52159582562744;0.03783031238622494;15.679680098965765;1.8397919254750013
2016-12-30 00:00:00+00:00;67.73101151958107;0.03755734066064471;19.696497973054647;0.9621976467221975
2017-01-16 00:00:00+00:00;82.77111887848005;0.03049751014569775;20.46280674301088;1.3780808293819427
2017-02-08 00:00:00+00:00;57.86379637923092;0.01806622009892015;12.999176220595837;1.2634521665424108
2017-02-15 00:00:00+00:00;57.733695446886124;0.04283947648562025;26.317079645395278;0.35597959779202937
2017-02-25 00:00:00+00:00;75.18463249178603;0.029969809610699318;11.419106053560972;0.9381390878558159
2017-02-28 00:00:00+00:00;43.78495451230556;0.029218210170278352;31.064907645061613;1.4919506265968083
2017-03-10 00:00:00+00:00;53.57510593533516;0.025725830686627895;16.955311619490384;0.9372708266228438
2017-03-20 00:00:00+00:00;66.18871453776956;0.027595030013378704;22.251832408457993;1.9131836799532176
2017-03-25 00:00:00+00:00;57.81081887865439;0.01833651837310756;22.048685274645685;0.9094590307772159
2017-03-30 00:00:00+00:00;54.62646224750206;0.045657638671039585;16.858247878402473;0.9196081138402223
2017-04-01 00:00:00+00:00;61.11879247901961;0.017738006210303848;18.312336559966205;0.4005678320676088
2017-04-09 00:00:00+00:00;53.0674387129955;0.040073351512220655;14.247528860345483;1.0019379271566868
2017-04-11 00:00:00+00:00;69.80772839765996;0.03796795582647903;9.038330270722508;0.6910393513739109
2017-04-21 00:00:00+00:00;54.53543702205643;0.03531204994982109;23.57625187523663;1.3247132189571857
2017-04-24 00:00:00+00:00;45.01742371991277;0.024072926405654272;12.472042521461844;0.9733329376578331
2017-05-01 00:00:00+00:00;24.747217585798353;0.020357498307921936;7.584183275327087;2.1308778884261845
