TIMESTAMP_UTC;Cab;Cw;Ant;LAI
2015-11-13 00:00:00+00:00;70.17488135835156;0.020111429547867737;15.556512139737606;0.6593075750023126
2015-11-16 00:00:00+00:00;50.99173389589414;0.02980192169810181;31.219272377714514;0.6725904469192028
2015-11-26 00:00:00+00:00;23.510231245402245;0.03493332679441663;15.534879175946116;1.2182055092602968
2015-12-03 00:00:00+00:00;78.20647427681834;0.046403938669036165;18.470572934672237;0.7043834546208382
2016-01-12 00:00:00+00:00;58.605559181328864;0.02639116968247108;15.475294371694327;0.42866495318710807
2016-01-25 00:00:00+00:00;47.444578310847284;0.017769042912824055;18.334991542622447;0.5678883428871632
2016-02-01 00:00:00+00:00;63.300026405788955;0.027461795711447495;19.649275107309222;0.8661555236577988
2016-02-04 00:00:00+00:00;75.05155197354034;0.024650232050567857;12.292263338342309;0.6124354841560126
2016-03-05 00:00:00+00:00;41.56677077095956;0.03667738606659695;9.89818745367229;1.0000255807489156
2016-03-12 00:00:00+00:00;59.601797276735304;0.019829473326564775;25.470596999675035;0.5868250182271004
2016-03-25 00:00:00+00:00;51.46034630509094;0.02478567466428502;18.40464306548238;1.357571264281869
2016-04-01 00:00:00+00:00;42.50837829727679;0.03927146236840632;19.583215326815843;1.0292395883053542
2016-04-14 00:00:00+00:00;48.63930815244093;0.034657304827147156;17.707449858263136;0.588814100548625
2016-04-21 00:00:00+00:00;96.08116697929799;0.0295591172200162;14.924627812579274;0.9214926691353321
2016-04-24 00:00:00+00:00;62.22779082413763;0.034143213777523516;16.854260585829614;1.3087083728611468
2016-05-01 00:00:00+00:00;56.13792649293318;0.04729528242282106;22.207549427077176;0.6615572396665812
2016-05-04 00:00:00+00:00;27.472850280161946;0.03184412418769206;22.755880184844138;1.1270190346240998
2016-05-11 00:00:00+00:00;32.00637625902891;0.021562967035942706;19.292322313785554;0.6803828218579292
2016-05-21 00:00:00+00:00;53.93849891014397;0.022627163464785563;25.325344177335502;0.5465939120203257
2016-05-24 00:00:00+00:00;32.6906236641109;0.030658862657938178;16.30518706701696;1.1319201873242855
2016-06-13 00:00:00+00:00;72.41422857753932;0.010753700617142014;21.734996885433794;0.7612963798642158
2016-06-20 00:00:00+00:00;78.35082457577809;0.029027583617018533;8.894765204936267;0.7634419824928045
2016-06-23 00:00:00+00:00;57.43649969249964;0.027585508895851665;14.859186220914125;1.4540197207778691
2016-06-30 00:00:00+00:00;55.56358178779483;0.02698832118355204;21.40457065925002;0.8291297238320112
2016-07-03 00:00:00+00:00;53.76321711326018;0.012189688683254646;18.05184082686901;0.71738898165524
2016-07-10 00:00:00+00:00;46.77985001988709;0.03771926601764283;21.834118530899286;0.6757790089398622
